epoch,step,train_loss,valid_loss
0,1251,1.6995644569396973,
0,1252,1.6866824626922607,
0,1253,1.9243462085723877,
0,1255,1.71620512008667,
0,1256,1.851381540298462,
0,1257,1.6449694633483887,
0,1258,1.7113944292068481,
0,1260,1.843441128730774,
0,1261,1.826027274131775,
0,1262,1.714197039604187,
0,1263,1.7537672519683838,
0,1265,1.6459276676177979,
0,1266,1.6696416139602661,
0,1267,1.7278380393981934,
0,1268,1.7801027297973633,
0,1270,1.8279885053634644,
0,1271,1.6948553323745728,
0,1272,1.802636742591858,
0,1273,1.7482337951660156,
0,1275,1.8226382732391357,
0,1276,1.739099144935608,
0,1277,1.725879430770874,
0,1278,1.6458920240402222,
0,1280,1.7567449808120728,
0,1281,1.6225639581680298,
0,1282,1.7695780992507935,
0,1283,1.7524985074996948,
0,1285,1.766464114189148,
0,1286,1.7220382690429688,
0,1287,1.8201569318771362,
0,1288,1.65140962600708,
0,1290,1.922480583190918,
0,1291,1.7828327417373657,
0,1292,1.6827338933944702,
0,1293,1.869065523147583,
0,1295,1.730302095413208,
0,1296,1.9061204195022583,
0,1297,1.7366985082626343,
0,1298,1.8247287273406982,
0,1300,1.8800764083862305,
0,1301,1.8674883842468262,
0,1302,1.76237952709198,
0,1303,1.6640326976776123,
0,1305,1.7015795707702637,
0,1306,1.7409489154815674,
0,1307,1.8155369758605957,
0,1308,1.7615771293640137,
0,1310,1.8741676807403564,
0,1311,1.5639839172363281,
0,1312,1.7893742322921753,
0,1313,1.6836520433425903,
0,1315,1.7084659337997437,
0,1316,1.7882139682769775,
0,1317,1.6452163457870483,
0,1318,1.8394981622695923,
0,1320,1.7120847702026367,
0,1321,1.7790470123291016,
0,1322,1.7501108646392822,
0,1323,1.6776845455169678,
0,1325,1.623957872390747,
0,1326,1.6976242065429688,
0,1327,1.9126036167144775,
0,1328,1.7760984897613525,
0,1330,1.7222537994384766,
0,1331,1.7594456672668457,
0,1332,1.7421566247940063,
0,1333,1.766018033027649,
0,1335,1.8266350030899048,
0,1336,1.6626960039138794,
0,1337,1.7628014087677002,
0,1338,1.7363054752349854,
0,1340,1.6276962757110596,
0,1341,1.7879395484924316,
0,1342,1.6909061670303345,
0,1343,1.848946213722229,
0,1345,1.7241435050964355,
0,1346,1.6234437227249146,
0,1347,1.7589054107666016,
0,1348,1.8069838285446167,
0,1350,1.786181926727295,
0,1351,1.6691783666610718,
0,1352,1.6262775659561157,
0,1353,1.6736867427825928,
0,1355,1.859074354171753,
0,1356,1.7306098937988281,
0,1357,1.7969821691513062,
0,1358,1.764793872833252,
0,1360,1.6499319076538086,
0,1361,1.813775897026062,
0,1362,1.6795045137405396,
0,1363,1.652529001235962,
0,1365,1.838896632194519,
0,1366,1.7576112747192383,
0,1367,1.7021994590759277,
